iteration,total_timesteps,loss,approx_kl,explained_variance,entropy_loss,learning_rate
426,3494640,26.860342025756836,0.0073520523,0.999029457452707,-9.060878655314445,<function linear_schedule.<locals>.func at 0x00000122930594E0>
427,3502832,152.2288360595703,0.0058874874,0.9978256509639323,-9.080925583839417,<function linear_schedule.<locals>.func at 0x00000122930594E0>
428,3511024,666.6814575195312,0.0040550567,0.9906571945175529,-9.084641386568546,<function linear_schedule.<locals>.func at 0x00000122930594E0>
429,3519216,9.793044090270996,0.008054811,0.9553221352398396,-9.107336382567883,<function linear_schedule.<locals>.func at 0x00000122930594E0>
430,3527408,21.691905975341797,0.006927428,0.9576740302145481,-9.117308460175991,<function linear_schedule.<locals>.func at 0x00000122930594E0>
431,3535600,102.58638000488281,0.0045186216,0.9936404591426253,-9.110457096993922,<function linear_schedule.<locals>.func at 0x00000122930594E0>
432,3543792,47.31947708129883,0.0067061167,0.9975280405487865,-9.098387226462364,<function linear_schedule.<locals>.func at 0x00000122930594E0>
433,3551984,24.649532318115234,0.006472772,0.9966695830225945,-9.086230240762234,<function linear_schedule.<locals>.func at 0x00000122930594E0>
434,3560176,32.70609664916992,0.006113878,0.9988385536707938,-9.073754988610744,<function linear_schedule.<locals>.func at 0x00000122930594E0>
435,3568368,37.67757797241211,0.008792829,0.9956296747550368,-9.080968934297562,<function linear_schedule.<locals>.func at 0x00000122930594E0>
436,3576560,13.045701026916504,0.007430778,0.9982996694743633,-9.09594490379095,<function linear_schedule.<locals>.func at 0x00000122930594E0>
437,3584752,173.7382354736328,0.004960729,0.9886479238048196,-9.099464149773121,<function linear_schedule.<locals>.func at 0x00000122930594E0>
438,3592944,7.953030109405518,0.0076699755,0.9412792734801769,-9.120082969963551,<function linear_schedule.<locals>.func at 0x00000122930594E0>
439,3601136,12.803540229797363,0.006451391,0.7039667367935181,-9.129379342496396,<function linear_schedule.<locals>.func at 0x00000122930594E0>
440,3609328,7.621674060821533,0.005367304,0.9019878953695297,-9.143169724941254,<function linear_schedule.<locals>.func at 0x00000122930594E0>
441,3617520,7.882516384124756,0.005956699,0.9351206719875336,-9.123200641572476,<function linear_schedule.<locals>.func at 0x00000122930594E0>
442,3625712,12.778367042541504,0.0061165635,0.9705981612205505,-9.106185813248157,<function linear_schedule.<locals>.func at 0x00000122930594E0>
443,3633904,3.011296272277832,0.007668252,0.9876703694462776,-9.072158409655094,<function linear_schedule.<locals>.func at 0x00000122930594E0>
444,3642096,4.579624176025391,0.007058624,0.9907727316021919,-9.053146770596504,<function linear_schedule.<locals>.func at 0x00000122930594E0>
445,3650288,28.57848358154297,0.0042347023,0.9851949689909816,-9.052120384573936,<function linear_schedule.<locals>.func at 0x00000122930594E0>
446,3658480,8.0001802444458,0.0057379324,0.9983940918464214,-9.06016926765442,<function linear_schedule.<locals>.func at 0x00000122930594E0>
447,3666672,4.275755405426025,0.007966945,0.9983063932741061,-9.060280080139638,<function linear_schedule.<locals>.func at 0x00000122930594E0>
448,3674864,13.627128601074219,0.0050923857,0.9963096927385777,-9.058380568027497,<function linear_schedule.<locals>.func at 0x00000122930594E0>
449,3683056,10.731717109680176,0.0046273563,0.9968299346510321,-9.060457672178746,<function linear_schedule.<locals>.func at 0x00000122930594E0>
450,3691248,7.24765157699585,0.0049138805,0.9983722569886595,-9.06201883405447,<function linear_schedule.<locals>.func at 0x00000122930594E0>
451,3699440,14.22839069366455,0.0066485493,0.9981234620790929,-9.044530002772808,<function linear_schedule.<locals>.func at 0x00000122930594E0>
452,3707632,48.546321868896484,0.0063684033,0.9983507101424038,-9.021579872071744,<function linear_schedule.<locals>.func at 0x00000122930594E0>
453,3715824,11.079645156860352,0.0051841685,0.9922388126142323,-9.033000665903092,<function linear_schedule.<locals>.func at 0x00000122930594E0>
454,3724016,51.29541015625,0.005428372,0.9951671585440636,-9.039323255419731,<function linear_schedule.<locals>.func at 0x00000122930594E0>
455,3732208,22.517601013183594,0.005947115,0.9940886152908206,-9.050260263681412,<function linear_schedule.<locals>.func at 0x00000122930594E0>
456,3740400,25.887653350830078,0.005030756,0.9959296877495944,-9.047904376685619,<function linear_schedule.<locals>.func at 0x00000122930594E0>
457,3748592,30.608327865600586,0.005195029,0.9973871235270053,-9.047436590492726,<function linear_schedule.<locals>.func at 0x00000122930594E0>
458,3756784,43.334537506103516,0.0052592987,0.9953792043961585,-9.047672261297702,<function linear_schedule.<locals>.func at 0x00000122930594E0>
459,3764976,31.326168060302734,0.006394898,0.9963224718812853,-9.036685274541378,<function linear_schedule.<locals>.func at 0x00000122930594E0>
460,3773168,41.08497619628906,0.0053270245,0.9935413096100092,-9.015238676965236,<function linear_schedule.<locals>.func at 0x00000122930594E0>
461,3781360,37.42717361450195,0.004782563,0.9967992806341499,-8.998679412901401,<function linear_schedule.<locals>.func at 0x00000122930594E0>
462,3789552,105.42239379882812,0.0050631007,0.9972556005232036,-8.99334397315979,<function linear_schedule.<locals>.func at 0x00000122930594E0>
463,3797744,37.3534049987793,0.0050409515,0.9975217811297625,-8.999253928661346,<function linear_schedule.<locals>.func at 0x00000122930594E0>
464,3805936,2217.71533203125,0.0050611016,0.9828340150415897,-8.997588028013705,<function linear_schedule.<locals>.func at 0x00000122930594E0>
465,3814128,14.498191833496094,0.007287629,0.9877812815830112,-8.97513530254364,<function linear_schedule.<locals>.func at 0x00000122930594E0>
466,3822320,11.309245109558105,0.008007184,0.9998143252450973,-8.970942175388336,<function linear_schedule.<locals>.func at 0x00000122930594E0>
467,3830512,3.7256288528442383,0.008138802,0.9997131005802657,-8.967645767331124,<function linear_schedule.<locals>.func at 0x00000122930594E0>
468,3838704,12.806965827941895,0.0061324597,0.9995688640337903,-8.970800712704659,<function linear_schedule.<locals>.func at 0x00000122930594E0>
469,3846896,62.759803771972656,0.0045867437,0.9974869920406491,-8.964160825312138,<function linear_schedule.<locals>.func at 0x00000122930594E0>
470,3855088,12.886404991149902,0.005577443,0.992944959551096,-8.952040360867977,<function linear_schedule.<locals>.func at 0x00000122930594E0>
471,3863280,153.70614624023438,0.004435039,0.9938316526822746,-8.944739228487014,<function linear_schedule.<locals>.func at 0x00000122930594E0>
472,3871472,2397.796142578125,0.0030770632,0.9871950363740325,-8.939128801226616,<function linear_schedule.<locals>.func at 0x00000122930594E0>
473,3879664,38.26994323730469,0.0069013177,0.9841248765587807,-8.934244744479656,<function linear_schedule.<locals>.func at 0x00000122930594E0>
474,3887856,57.74553298950195,0.0068981405,0.9993074383237399,-8.912381213903426,<function linear_schedule.<locals>.func at 0x00000122930594E0>
475,3896048,25.688358306884766,0.0051798522,0.9947444945573807,-8.907170960307122,<function linear_schedule.<locals>.func at 0x00000122930594E0>
476,3904240,145.0208282470703,0.004933752,0.9942777440883219,-8.916636355221272,<function linear_schedule.<locals>.func at 0x00000122930594E0>
477,3912432,1115.810302734375,0.0047596116,0.9824357535690069,-8.898738086223602,<function linear_schedule.<locals>.func at 0x00000122930594E0>
478,3920624,44.92304229736328,0.005612007,0.8449534326791763,-8.876348251104355,<function linear_schedule.<locals>.func at 0x00000122930594E0>
479,3928816,38.603519439697266,0.005065781,0.9919170187786222,-8.863725152611732,<function linear_schedule.<locals>.func at 0x00000122930594E0>
480,3937008,7.716434955596924,0.0065445364,0.993601500056684,-8.885963407158851,<function linear_schedule.<locals>.func at 0x00000122930594E0>
481,3945200,11.967822074890137,0.0077297986,0.9998906847977196,-8.881490838527679,<function linear_schedule.<locals>.func at 0x00000122930594E0>
482,3953392,14.594202995300293,0.0058002933,0.9978786713909358,-8.867865301668644,<function linear_schedule.<locals>.func at 0x00000122930594E0>
483,3961584,10.401154518127441,0.0072459737,0.9971849278081208,-8.85299485474825,<function linear_schedule.<locals>.func at 0x00000122930594E0>
484,3969776,83.31623840332031,0.0035778827,0.9918021569028497,-8.841423971951007,<function linear_schedule.<locals>.func at 0x00000122930594E0>
485,3977968,16.86319351196289,0.0056304024,0.9986802536295727,-8.838985599577427,<function linear_schedule.<locals>.func at 0x00000122930594E0>
486,3986160,21.83246612548828,0.0050592343,0.9969393499195576,-8.840492522716522,<function linear_schedule.<locals>.func at 0x00000122930594E0>
487,3994352,26.549283981323242,0.005095506,0.9938525795005262,-8.847865921258926,<function linear_schedule.<locals>.func at 0x00000122930594E0>
488,4002544,102.75984954833984,0.0035991962,0.9892246387898922,-8.843404859304428,<function linear_schedule.<locals>.func at 0x00000122930594E0>
489,4010736,209.46559143066406,0.005174105,0.9845009716227651,-8.82940902709961,<function linear_schedule.<locals>.func at 0x00000122930594E0>
490,4018928,7.208567142486572,0.0067813722,0.9664302580058575,-8.818846599757672,<function linear_schedule.<locals>.func at 0x00000122930594E0>
491,4027120,40.48200607299805,0.00594036,0.9930894817225635,-8.807226328551769,<function linear_schedule.<locals>.func at 0x00000122930594E0>
492,4035312,44.401710510253906,0.0050932565,0.9958839192986488,-8.803143267333507,<function linear_schedule.<locals>.func at 0x00000122930594E0>
493,4043504,3263.236083984375,0.0057536988,0.981855683028698,-8.79542672932148,<function linear_schedule.<locals>.func at 0x00000122930594E0>
494,4051696,11.040384292602539,0.0076465784,0.9697010982781649,-8.787645702064037,<function linear_schedule.<locals>.func at 0x00000122930594E0>
495,4059888,91.64225769042969,0.0046332655,0.9794954750686884,-8.792314983904362,<function linear_schedule.<locals>.func at 0x00000122930594E0>
496,4068080,51.302005767822266,0.0054336665,0.995590680744499,-8.780689522624016,<function linear_schedule.<locals>.func at 0x00000122930594E0>
497,4076272,8.46850872039795,0.008799735,0.9995816643349826,-8.755566826462745,<function linear_schedule.<locals>.func at 0x00000122930594E0>
498,4084464,8.832991600036621,0.006447395,0.9997049312514719,-8.737931440770627,<function linear_schedule.<locals>.func at 0x00000122930594E0>
499,4092656,46.828556060791016,0.0055724448,0.9978421926498413,-8.710854870080947,<function linear_schedule.<locals>.func at 0x00000122930594E0>
500,4100848,13.886094093322754,0.004812932,0.9952670847997069,-8.667836165428161,<function linear_schedule.<locals>.func at 0x00000122930594E0>
501,4109040,2.5821285247802734,0.0055099716,0.9967484890948981,-8.6726372808218,<function linear_schedule.<locals>.func at 0x00000122930594E0>
502,4117232,19.86146354675293,0.005740768,0.9968957847449929,-8.702465234696865,<function linear_schedule.<locals>.func at 0x00000122930594E0>
503,4125424,3.8921024799346924,0.007946288,0.9969574469141662,-8.731535865366459,<function linear_schedule.<locals>.func at 0x00000122930594E0>
504,4133616,2.9362967014312744,0.006116457,0.9961194342467934,-8.76597589701414,<function linear_schedule.<locals>.func at 0x00000122930594E0>
505,4141808,10.198805809020996,0.0045607677,0.9986281968886033,-8.77503419071436,<function linear_schedule.<locals>.func at 0x00000122930594E0>
506,4150000,25.983840942382812,0.003950335,0.9978357900399715,-8.774232730269432,<function linear_schedule.<locals>.func at 0x00000122930594E0>
507,4158192,18.250383377075195,0.005181522,0.9955589445307851,-8.768098148703576,<function linear_schedule.<locals>.func at 0x00000122930594E0>
508,4166384,2.0630338191986084,0.004450484,0.9953995910473168,-8.75339965671301,<function linear_schedule.<locals>.func at 0x00000122930594E0>
509,4174576,4.310239315032959,0.0050072568,0.9955291892401874,-8.73768424987793,<function linear_schedule.<locals>.func at 0x00000122930594E0>
510,4182768,17.70609474182129,0.0045286817,0.9981810903409496,-8.736121706664562,<function linear_schedule.<locals>.func at 0x00000122930594E0>
511,4190960,11.159481048583984,0.0054296628,0.9970514057204127,-8.742837780714035,<function linear_schedule.<locals>.func at 0x00000122930594E0>
512,4199152,2.142336845397949,0.0057669524,0.9972772363107651,-8.739325810968875,<function linear_schedule.<locals>.func at 0x00000122930594E0>
513,4207344,13.978266716003418,0.003936092,0.9994770572520792,-8.730870939791203,<function linear_schedule.<locals>.func at 0x00000122930594E0>
514,4215536,32.494468688964844,0.0034531988,0.9973249323666096,-8.729138258099557,<function linear_schedule.<locals>.func at 0x00000122930594E0>
515,4223728,67.41558074951172,0.0043149907,0.9959498546086252,-8.71327829360962,<function linear_schedule.<locals>.func at 0x00000122930594E0>
516,4231920,134.781005859375,0.004297372,0.9828555528074503,-8.70318387746811,<function linear_schedule.<locals>.func at 0x00000122930594E0>
517,4240112,14.310226440429688,0.00602275,0.9884981149807572,-8.715883362293244,<function linear_schedule.<locals>.func at 0x00000122930594E0>
518,4248304,11.628334045410156,0.005018187,0.9980372164864093,-8.730154278874398,<function linear_schedule.<locals>.func at 0x00000122930594E0>
519,4256496,31.915143966674805,0.0043653944,0.9975975097622722,-8.736985911428928,<function linear_schedule.<locals>.func at 0x00000122930594E0>
520,4264688,38.675392150878906,0.0064710365,0.9977826634421945,-8.75567232966423,<function linear_schedule.<locals>.func at 0x00000122930594E0>
521,4272880,124.91865539550781,0.003687918,0.9875690899789333,-8.762708774209022,<function linear_schedule.<locals>.func at 0x00000122930594E0>
522,4281072,14.25782585144043,0.0069314297,0.9294560477137566,-8.758622811734677,<function linear_schedule.<locals>.func at 0x00000122930594E0>
523,4289264,70.79635620117188,0.004913451,0.9434323497116566,-8.770171317458153,<function linear_schedule.<locals>.func at 0x00000122930594E0>
524,4297456,169.50579833984375,0.0047522066,0.9564181379973888,-8.789038062095642,<function linear_schedule.<locals>.func at 0x00000122930594E0>
525,4305648,51.5453987121582,0.0042267404,0.9516171328723431,-8.801244221627712,<function linear_schedule.<locals>.func at 0x00000122930594E0>
526,4313840,8.4505615234375,0.005797068,0.9656922481954098,-8.786656783521176,<function linear_schedule.<locals>.func at 0x00000122930594E0>
527,4322032,12.765609741210938,0.0055948226,0.9637552723288536,-8.794563326239587,<function linear_schedule.<locals>.func at 0x00000122930594E0>
528,4330224,47.82063674926758,0.0055235177,0.9508678764104843,-8.785383217036724,<function linear_schedule.<locals>.func at 0x00000122930594E0>
529,4338416,22.220869064331055,0.0055599627,0.8996886387467384,-8.782457764446736,<function linear_schedule.<locals>.func at 0x00000122930594E0>
530,4346608,19.586414337158203,0.006054436,0.9291210621595383,-8.785542926192283,<function linear_schedule.<locals>.func at 0x00000122930594E0>
531,4354800,53.9714241027832,0.0060113715,0.9191151559352875,-8.766785401105881,<function linear_schedule.<locals>.func at 0x00000122930594E0>
532,4362992,19.663442611694336,0.006022917,0.9937444436363876,-8.740399754047393,<function linear_schedule.<locals>.func at 0x00000122930594E0>
533,4371184,27.96087646484375,0.0057909107,0.9990150969242677,-8.732105648517608,<function linear_schedule.<locals>.func at 0x00000122930594E0>
534,4379376,8.783734321594238,0.0063154697,0.9995999636885244,-8.735263939201833,<function linear_schedule.<locals>.func at 0x00000122930594E0>
535,4387568,12.02988338470459,0.0049466332,0.9994381738943048,-8.729879601299762,<function linear_schedule.<locals>.func at 0x00000122930594E0>
536,4395760,19.25246810913086,0.0066331155,0.9972174321301281,-8.734652899205685,<function linear_schedule.<locals>.func at 0x00000122930594E0>
537,4403952,15.176407814025879,0.005196754,0.9950967822223902,-8.733753928542138,<function linear_schedule.<locals>.func at 0x00000122930594E0>
538,4412144,53.45365524291992,0.0044515464,0.9985216049244627,-8.71544279307127,<function linear_schedule.<locals>.func at 0x00000122930594E0>
539,4420336,42.42982482910156,0.0055468427,0.997327743563801,-8.705706559121609,<function linear_schedule.<locals>.func at 0x00000122930594E0>
540,4428528,33.01908874511719,0.0044947267,0.9956605802290142,-8.716463097929955,<function linear_schedule.<locals>.func at 0x00000122930594E0>
541,4436720,14.46082878112793,0.005639171,0.9961650241166353,-8.71533127874136,<function linear_schedule.<locals>.func at 0x00000122930594E0>
542,4444912,34.808250427246094,0.004190402,0.9939426220953465,-8.698758944869041,<function linear_schedule.<locals>.func at 0x00000122930594E0>
543,4453104,39.84162521362305,0.005256277,0.9980226496700197,-8.722504150867461,<function linear_schedule.<locals>.func at 0x00000122930594E0>
544,4461296,41.85106658935547,0.0060922215,0.9988260187674314,-8.750194901227951,<function linear_schedule.<locals>.func at 0x00000122930594E0>
545,4469488,30.48225975036621,0.0042027635,0.9949953588657081,-8.767594234645367,<function linear_schedule.<locals>.func at 0x00000122930594E0>
546,4477680,56.33045196533203,0.004066003,0.9980572732165456,-8.78669793754816,<function linear_schedule.<locals>.func at 0x00000122930594E0>
547,4485872,17.983558654785156,0.004742289,0.9990491127828136,-8.802927911281586,<function linear_schedule.<locals>.func at 0x00000122930594E0>
548,4494064,78.8284912109375,0.004046005,0.9975245653185993,-8.813646739721298,<function linear_schedule.<locals>.func at 0x00000122930594E0>
549,4502256,120.63665008544922,0.004650712,0.9964691693894565,-8.832610613107681,<function linear_schedule.<locals>.func at 0x00000122930594E0>
550,4510448,15.362018585205078,0.005631486,0.9939045910723507,-8.836921010911464,<function linear_schedule.<locals>.func at 0x00000122930594E0>
551,4518640,283.60003662109375,0.004056057,0.9959734664298594,-8.83363717496395,<function linear_schedule.<locals>.func at 0x00000122930594E0>
552,4526832,32.72004318237305,0.004467611,0.99379499303177,-8.825208117067813,<function linear_schedule.<locals>.func at 0x00000122930594E0>
553,4535024,82.67036437988281,0.0049970485,0.9986729936208576,-8.805046375095845,<function linear_schedule.<locals>.func at 0x00000122930594E0>
554,4543216,52.20870590209961,0.0045406306,0.9966903170570731,-8.803323036432266,<function linear_schedule.<locals>.func at 0x00000122930594E0>
555,4551408,107.95781707763672,0.0050275857,0.9917439157143235,-8.80179472565651,<function linear_schedule.<locals>.func at 0x00000122930594E0>
556,4559600,244.6366424560547,0.0053115245,0.9970294493250549,-8.807723861932754,<function linear_schedule.<locals>.func at 0x00000122930594E0>
557,4567792,58.053550720214844,0.0052655214,0.9759833253920078,-8.78416374772787,<function linear_schedule.<locals>.func at 0x00000122930594E0>
558,4575984,6.602305889129639,0.0061253062,0.9568840637803078,-8.771463830769061,<function linear_schedule.<locals>.func at 0x00000122930594E0>
559,4584176,11.422648429870605,0.006488033,0.9581212997436523,-8.745867025852203,<function linear_schedule.<locals>.func at 0x00000122930594E0>
560,4592368,15.759594917297363,0.0046839514,0.9777167458087206,-8.7404784232378,<function linear_schedule.<locals>.func at 0x00000122930594E0>
561,4600560,28.817951202392578,0.0055853156,0.9317514672875404,-8.746532954275608,<function linear_schedule.<locals>.func at 0x00000122930594E0>
562,4608752,17.86747169494629,0.0048876232,0.9982562229270115,-8.740539778769016,<function linear_schedule.<locals>.func at 0x00000122930594E0>
563,4616944,55.814151763916016,0.004845736,0.9987282642396167,-8.729189658164978,<function linear_schedule.<locals>.func at 0x00000122930594E0>
564,4625136,3.45259428024292,0.0061897407,0.9998555186612066,-8.720087651908397,<function linear_schedule.<locals>.func at 0x00000122930594E0>
565,4633328,143.3892364501953,0.0041307705,0.9983800826594234,-8.709047394990922,<function linear_schedule.<locals>.func at 0x00000122930594E0>
566,4641520,26.46773910522461,0.005853501,0.9983079424127936,-8.69961575716734,<function linear_schedule.<locals>.func at 0x00000122930594E0>
567,4649712,14.868249893188477,0.0050997734,0.9980437776539475,-8.697271887958049,<function linear_schedule.<locals>.func at 0x00000122930594E0>
568,4657904,5.827084064483643,0.0054538436,0.9982438494917005,-8.689596669375897,<function linear_schedule.<locals>.func at 0x00000122930594E0>
569,4666096,5.710475921630859,0.0055934303,0.9930333136580884,-8.67439179122448,<function linear_schedule.<locals>.func at 0x00000122930594E0>
570,4674288,10.258729934692383,0.005665757,0.9947982719168067,-8.662135392427444,<function linear_schedule.<locals>.func at 0x00000122930594E0>
571,4682480,36.291290283203125,0.0054515842,0.9974590761121362,-8.654782325029373,<function linear_schedule.<locals>.func at 0x00000122930594E0>
572,4690672,7.583752632141113,0.005619594,0.9954321947880089,-8.645448915660381,<function linear_schedule.<locals>.func at 0x00000122930594E0>
573,4698864,4.659633636474609,0.005254637,0.9968688592780381,-8.655805592238902,<function linear_schedule.<locals>.func at 0x00000122930594E0>
574,4707056,19.369396209716797,0.0051197684,0.9983701071469113,-8.65806835591793,<function linear_schedule.<locals>.func at 0x00000122930594E0>
575,4715248,48.270809173583984,0.0050328365,0.9985405779443681,-8.64804753214121,<function linear_schedule.<locals>.func at 0x00000122930594E0>
576,4723440,32.21617126464844,0.005051597,0.9989267303608358,-8.627448390424252,<function linear_schedule.<locals>.func at 0x00000122930594E0>
577,4731632,18.790870666503906,0.005537054,0.9990708734840155,-8.609772352874279,<function linear_schedule.<locals>.func at 0x00000122930594E0>
578,4739824,31.407760620117188,0.005995525,0.9991937383892946,-8.591460421681404,<function linear_schedule.<locals>.func at 0x00000122930594E0>
579,4748016,13.57933521270752,0.0058598295,0.9994838307611644,-8.582132098078727,<function linear_schedule.<locals>.func at 0x00000122930594E0>
580,4756208,40.91147994995117,0.005293604,0.9996466869779397,-8.570848293602467,<function linear_schedule.<locals>.func at 0x00000122930594E0>
581,4764400,7.452792644500732,0.0058319857,0.9997074704442639,-8.552747321128845,<function linear_schedule.<locals>.func at 0x00000122930594E0>
582,4772592,3.1028857231140137,0.0059492355,0.9997890856902814,-8.549471706151962,<function linear_schedule.<locals>.func at 0x00000122930594E0>
583,4780784,450.164306640625,0.0035008525,0.9844602765515447,-8.552960515022278,<function linear_schedule.<locals>.func at 0x00000122930594E0>
584,4788976,2.946826457977295,0.0065734033,0.9738690201193094,-8.538152752816677,<function linear_schedule.<locals>.func at 0x00000122930594E0>
585,4797168,5.159614086151123,0.006077217,0.9536591060459614,-8.523039355874062,<function linear_schedule.<locals>.func at 0x00000122930594E0>
586,4805360,11.648605346679688,0.0051856306,0.9642087519168854,-8.528696867823601,<function linear_schedule.<locals>.func at 0x00000122930594E0>
587,4813552,5.057065010070801,0.0062110866,0.9204563573002815,-8.540714210271835,<function linear_schedule.<locals>.func at 0x00000122930594E0>
588,4821744,93.5982894897461,0.0039452706,0.9429831057786942,-8.543573160469531,<function linear_schedule.<locals>.func at 0x00000122930594E0>
589,4829936,54.58411407470703,0.005128431,0.9380907379090786,-8.530317600071431,<function linear_schedule.<locals>.func at 0x00000122930594E0>
590,4838128,166.68092346191406,0.0040588942,0.9416631199419498,-8.520591728389263,<function linear_schedule.<locals>.func at 0x00000122930594E0>
591,4846320,25.642831802368164,0.005893186,0.9850308774039149,-8.506414638459683,<function linear_schedule.<locals>.func at 0x00000122930594E0>
592,4854512,3.967679977416992,0.006943048,0.9857570743188262,-8.504860819876194,<function linear_schedule.<locals>.func at 0x00000122930594E0>
593,4862704,1.7873597145080566,0.0061880248,0.9828931856900454,-8.492121867835522,<function linear_schedule.<locals>.func at 0x00000122930594E0>
594,4870896,20.611867904663086,0.0037593816,0.9109049737453461,-8.482745768129826,<function linear_schedule.<locals>.func at 0x00000122930594E0>
595,4879088,10.947206497192383,0.0041092453,0.9638143219053745,-8.486949229240418,<function linear_schedule.<locals>.func at 0x00000122930594E0>
596,4887280,9.843087196350098,0.0046841125,0.9512674249708652,-8.489632780849934,<function linear_schedule.<locals>.func at 0x00000122930594E0>
597,4895472,933.3135375976562,0.0038597751,0.9772228263318539,-8.494653977453709,<function linear_schedule.<locals>.func at 0x00000122930594E0>
598,4903664,14.124905586242676,0.0062242276,0.9954268196597695,-8.488966085016727,<function linear_schedule.<locals>.func at 0x00000122930594E0>
599,4911856,44.11671447753906,0.005899907,0.9966997194569558,-8.486688826978206,<function linear_schedule.<locals>.func at 0x00000122930594E0>
600,4920048,14.31810474395752,0.00502982,0.9942036266438663,-8.485693182051183,<function linear_schedule.<locals>.func at 0x00000122930594E0>
601,4928240,7.315822601318359,0.006022107,0.99937245255569,-8.474460542201996,<function linear_schedule.<locals>.func at 0x00000122930594E0>
602,4936432,7.905545234680176,0.006096579,0.9996144080359954,-8.465555344521999,<function linear_schedule.<locals>.func at 0x00000122930594E0>
603,4944624,140.08193969726562,0.0038861963,0.9923318633809686,-8.449831038713455,<function linear_schedule.<locals>.func at 0x00000122930594E0>
604,4952816,5.130237102508545,0.0046792664,0.9923324133269489,-8.432441306114196,<function linear_schedule.<locals>.func at 0x00000122930594E0>
605,4961008,7.804402828216553,0.0055668643,0.9939717836678028,-8.407244728505612,<function linear_schedule.<locals>.func at 0x00000122930594E0>
606,4969200,4.256253242492676,0.005717553,0.9951218389905989,-8.394345328211784,<function linear_schedule.<locals>.func at 0x00000122930594E0>
607,4977392,5.382237434387207,0.005143756,0.9965857584029436,-8.383795647323131,<function linear_schedule.<locals>.func at 0x00000122930594E0>
608,4985584,16.801025390625,0.0045150192,0.9966831661295146,-8.386086697876454,<function linear_schedule.<locals>.func at 0x00000122930594E0>
609,4993776,5.436907768249512,0.005354518,0.9971419090870768,-8.387347948551177,<function linear_schedule.<locals>.func at 0x00000122930594E0>
610,5001968,5.774966716766357,0.005655593,0.9988532465649769,-8.371389284729958,<function linear_schedule.<locals>.func at 0x00000122930594E0>
611,5010160,6.511303901672363,0.006520342,0.9995210052584298,-8.341676600277424,<function linear_schedule.<locals>.func at 0x00000122930594E0>
612,5018352,5.9946489334106445,0.005531757,0.9995117916550953,-8.329130518436433,<function linear_schedule.<locals>.func at 0x00000122930594E0>
613,5026544,172.2772216796875,0.0046517365,0.9982211085734889,-8.310629025101662,<function linear_schedule.<locals>.func at 0x00000122930594E0>
614,5034736,18.75676727294922,0.0045838356,0.9960632929578424,-8.295775103569031,<function linear_schedule.<locals>.func at 0x00000122930594E0>
615,5042928,25.96732521057129,0.004065134,0.9979360164143145,-8.286446422338486,<function linear_schedule.<locals>.func at 0x00000122930594E0>
616,5051120,5.008647918701172,0.0060168006,0.9978633914142847,-8.293852382898331,<function linear_schedule.<locals>.func at 0x00000122930594E0>
617,5059312,16.035078048706055,0.0040234234,0.9973994216416031,-8.316600225865841,<function linear_schedule.<locals>.func at 0x00000122930594E0>
618,5067504,13.090475082397461,0.0046739792,0.996991548454389,-8.320807695388794,<function linear_schedule.<locals>.func at 0x00000122930594E0>
619,5075696,45.3494987487793,0.005086059,0.9990711644059047,-8.320270502567292,<function linear_schedule.<locals>.func at 0x00000122930594E0>
620,5083888,20.97837257385254,0.0047540553,0.9971133642829955,-8.328601783514022,<function linear_schedule.<locals>.func at 0x00000122930594E0>
621,5092080,2.0248653888702393,0.0055079176,0.9976083342917264,-8.332380436360836,<function linear_schedule.<locals>.func at 0x00000122930594E0>
622,5100272,13.076239585876465,0.005437681,0.9977935401257128,-8.324091355502606,<function linear_schedule.<locals>.func at 0x00000122930594E0>
623,5108464,340.455322265625,0.0036817421,0.9908291716128588,-8.320162804424763,<function linear_schedule.<locals>.func at 0x00000122930594E0>
624,5116656,46.53111267089844,0.0044322684,0.9506747648119926,-8.31478734612465,<function linear_schedule.<locals>.func at 0x00000122930594E0>
625,5124848,23.517597198486328,0.0053393543,0.7820354104042053,-8.31606047898531,<function linear_schedule.<locals>.func at 0x00000122930594E0>
626,5133040,15.61900520324707,0.0055457703,0.9995352540863678,-8.319602718949318,<function linear_schedule.<locals>.func at 0x00000122930594E0>
627,5141232,23.54380989074707,0.005887805,0.9997062572219875,-8.333945631980896,<function linear_schedule.<locals>.func at 0x00000122930594E0>
628,5154764,0,0,0,0,<function linear_schedule.<locals>.func at 0x00000189473C9580>
629,5162956,7.533680438995361,0.004921722,0.9579682946205139,-8.337035113573075,<function linear_schedule.<locals>.func at 0x00000189473C9580>
630,5171148,11.818106651306152,0.004503481,0.9574090465903282,-8.335781310498714,<function linear_schedule.<locals>.func at 0x00000189473C9580>
631,5179340,5.032108306884766,0.0044594053,0.9463839419186115,-8.335887913405895,<function linear_schedule.<locals>.func at 0x00000189473C9580>
632,5187532,42.68082809448242,0.0032167123,0.9651420675218105,-8.337457437813281,<function linear_schedule.<locals>.func at 0x00000189473C9580>
633,5195724,27.682043075561523,0.0040581673,0.9436387270689011,-8.338217855989933,<function linear_schedule.<locals>.func at 0x00000189473C9580>
634,5203916,31.363500595092773,0.0033385027,0.9426527805626392,-8.336166307330132,<function linear_schedule.<locals>.func at 0x00000189473C9580>
635,5212108,136.38229370117188,0.0030679032,0.9925581156276166,-8.327327996492386,<function linear_schedule.<locals>.func at 0x00000189473C9580>
